Source	Cluster	perClusterFreq	ClusterFreq	ClusterGenomeSize	perTotalFreq	TotalFreq	OdsRatio	pvalue	padj	AccnetGenomeSize	AccnetProteinSize	Type	TwinGroup	Description
Cluster_4247	5	1	16	16	0.07035175879396985	14	14.214285714285715	0	0	199	27256	Cluster	Single	WP_072224367.1 MULTISPECIES: type III effector protein [Enterobacteriaceae]
Cluster_8215	5	1	16	16	0.7035175879396985	140	1.4214285714285713	0	0	199	27256	Cluster	Single	WP_096194962.1 fimbrial biogenesis outer membrane usher protein [Escherichia coli]
Cluster_18219	5	0.8125	13	16	0.2613065326633166	52	3.1093749999999996	1.2628101473891087e-7	3.6290899743238435e-6	199	27256	Cluster	Twin_433	WP_042073780.1 3-deoxy-manno-octulosonate cytidylyltransferase, partial [Escherichia coli]
Cluster_24026	5	1.1875	19	16	0.7638190954773869	152	1.5546875	0	0	199	27256	Cluster	Single	WP_065768889.1 LysR family transcriptional regulator, partial [Escherichia coli]
Cluster_21365	5	0.9375	15	16	0.6030150753768844	120	1.5546875000000002	1.9948576749011284e-4	0.004943439613871892	199	27256	Cluster	Single	WP_032256502.1 sucrose operon repressor [Escherichia coli]
Cluster_21345	5	1.125	18	16	0.7738693467336684	154	1.4537337662337662	0	0	199	27256	Cluster	Single	WP_032255377.1 hypothetical protein [Escherichia coli]
Cluster_21486	5	1.1875	19	16	0.5125628140703518	102	2.3167892156862746	0	0	199	27256	Cluster	Single	WP_032256552.1 hydrogenase 4 subunit B [Escherichia coli]
Cluster_2070	5	1	16	16	0.21608040201005024	43	4.627906976744186	0	0	199	27256	Cluster	Single	WP_024218423.1 hypothetical protein, partial [Escherichia coli]
Cluster_4768	5	0.9375	15	16	0.06030150753768844	12	15.546875	0	0	199	27256	Cluster	Single	WP_000789912.1 flavodoxin family protein [Escherichia coli]
Cluster_22392	5	1	16	16	0.7185929648241206	143	1.3916083916083917	0	0	199	27256	Cluster	Single	WP_032266399.1 DUF2686 domain-containing protein [Escherichia coli]
Cluster_4004	5	1.1875	19	16	0.23618090452261306	47	5.027925531914894	0	0	199	27256	Cluster	Twin_1288	WP_022645389.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_15088	5	1.1875	19	16	0.23618090452261306	47	5.027925531914894	0	0	199	27256	Cluster	Single	WP_000388201.1 cob(I)yrinic acid a,c-diamide adenosyltransferase [Escherichia coli]
Cluster_13779	5	1	16	16	0.6130653266331658	122	1.6311475409836065	0	0	199	27256	Cluster	Single	WP_072174750.1 hypothetical protein [Escherichia coli]
Cluster_15312	5	1.1875	19	16	0.592964824120603	118	2.0026483050847457	0	0	199	27256	Cluster	Single	WP_071533223.1 MULTISPECIES: ferredoxin [Escherichia]
Cluster_26674	5	1	16	16	0.3015075376884422	60	3.316666666666667	0	0	199	27256	Cluster	Single	WP_097506185.1 hypothetical protein, partial [Escherichia coli]
Cluster_9898	5	1.1875	19	16	0.7889447236180904	157	1.5051751592356688	0	0	199	27256	Cluster	Twin_954	WP_001278723.1 XRE family transcriptional regulator [Escherichia coli]
Cluster_21654	5	1.1875	19	16	0.09045226130653267	18	13.128472222222221	0	0	199	27256	Cluster	Twin_151	WP_059341610.1 IpaD/SipD/SspD family type III secretion system needle tip protein [Escherichia coli]
Cluster_14113	5	1	16	16	0.07035175879396985	14	14.214285714285715	0	0	199	27256	Cluster	Twin_55	WP_089619896.1 type 1 glutamine amidotransferase domain-containing protein [Escherichia coli]
Cluster_15635	5	1.125	18	16	0.7587939698492462	151	1.4826158940397351	0	0	199	27256	Cluster	Single	WP_001331192.1 hypothetical protein [Escherichia coli]
Cluster_3262	5	1.1875	19	16	0.678391959798995	135	1.7504629629629629	0	0	199	27256	Cluster	Single	WP_032206183.1 formate transporter [Escherichia coli]
Cluster_15513	5	1.1875	19	16	0.5276381909547738	105	2.2505952380952383	0	0	199	27256	Cluster	Single	WP_000075548.1 MULTISPECIES: NADH-quinone oxidoreductase subunit NuoB [Escherichia]
Cluster_14533	5	1.1875	19	16	0.7788944723618091	155	1.5245967741935482	0	0	199	27256	Cluster	Single	WP_044722266.1 tartrate dehydrogenase [Escherichia coli]
Cluster_7364	5	0.875	14	16	0.15577889447236182	31	5.616935483870967	3.263793665970092e-13	9.962491129754942e-12	199	27256	Cluster	Single	WP_001612247.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_4659	5	1.125	18	16	0.22613065326633167	45	4.975	0	0	199	27256	Cluster	Single	WP_000090499.1 transporter [Escherichia coli]
Cluster_21735	5	1.0625	17	16	0.11055276381909548	22	9.610795454545453	0	0	199	27256	Cluster	Single	WP_033871179.1 hypothetical protein [Escherichia coli]
Cluster_25643	5	1.0625	17	16	0.47738693467336685	95	2.225657894736842	0	0	199	27256	Cluster	Single	WP_097367447.1 hypothetical protein [Escherichia coli]
Cluster_22615	5	1.125	18	16	0.5376884422110553	107	2.092289719626168	0	0	199	27256	Cluster	Single	WP_001442000.1 two-component system sensor histidine kinase AtoS [Escherichia coli]
Cluster_21519	5	1.1875	19	16	0.7738693467336684	154	1.5344967532467533	0	0	199	27256	Cluster	Single	WP_071532581.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_806	5	1.125	18	16	0.592964824120603	118	1.8972457627118644	0	0	199	27256	Cluster	Single	WP_072648083.1 deubiquitinase [Escherichia coli]
Cluster_5822	5	1.125	18	16	0.6130653266331658	122	1.8350409836065573	0	0	199	27256	Cluster	Single	WP_001333622.1 MULTISPECIES: outer membrane usher protein SfmD [Enterobacteriaceae]
Cluster_903	5	1.0625	17	16	0.10050251256281408	20	10.571875	0	0	199	27256	Cluster	Twin_1439	WP_077250573.1 MULTISPECIES: glycoside hydrolase family 31 protein [Enterobacteriaceae]
Cluster_23238	5	0.9375	15	16	0.3768844221105528	75	2.4875	5.494168290686431e-8	1.6017046920280848e-6	199	27256	Cluster	Single	WP_038341523.1 ribose-5-phosphate isomerase [Escherichia coli]
Cluster_3487	5	1.125	18	16	0.5226130653266332	104	2.1526442307692304	0	0	199	27256	Cluster	Single	WP_000863199.1 UbiD family decarboxylase [Escherichia coli]
Cluster_30439	5	1.125	18	16	0.678391959798995	135	1.6583333333333332	0	0	199	27256	Cluster	Single	WP_021539623.1 alpha-glucosidase [Escherichia coli]
Cluster_1799	5	1.1875	19	16	0.23618090452261306	47	5.027925531914894	0	0	199	27256	Cluster	Single	WP_001303862.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_21109	5	1.0625	17	16	0.3065326633165829	61	3.466188524590164	0	0	199	27256	Cluster	Single	WP_071591062.1 hypothetical protein [Escherichia coli]
Cluster_15236	5	1.1875	19	16	0.5829145728643216	116	2.037176724137931	0	0	199	27256	Cluster	Single	WP_000340160.1 MULTISPECIES: prepilin peptidase [Escherichia]
Cluster_1081	5	1.1875	19	16	0.3065326633165829	61	3.8739754098360657	0	0	199	27256	Cluster	Twin_30	WP_001001643.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_12823	5	1.1875	19	16	0.7839195979899497	156	1.514823717948718	0	0	199	27256	Cluster	Twin_70	WP_000211165.1 MULTISPECIES: 3-phenylpropionate/cinnamic acid dioxygenase subunit alpha [Enterobacteriaceae]
Cluster_14534	5	1.125	18	16	0.7688442211055276	153	1.463235294117647	0	0	199	27256	Cluster	Single	WP_032210491.1 hypothetical protein [Escherichia coli]
Cluster_30257	5	1.125	18	16	0.6683417085427136	133	1.6832706766917294	0	0	199	27256	Cluster	Single	WP_000059675.1 DeoR/GlpR transcriptional regulator [Escherichia coli]
Cluster_4789	5	1.1875	19	16	0.09045226130653267	18	13.128472222222221	0	0	199	27256	Cluster	Twin_151	WP_000443174.1 CesD/SycD/LcrH family type III secretion system chaperone [Escherichia coli]
Cluster_1024	5	0.8125	13	16	0.2562814070351759	51	3.170343137254902	9.343990046107222e-8	2.7095168307731326e-6	199	27256	Cluster	Single	WP_000725950.1 fimbrial protein [Escherichia coli]
Cluster_13520	5	1.1875	19	16	0.2663316582914573	53	4.45872641509434	0	0	199	27256	Cluster	Single	WP_001586427.1 hypothetical protein [Escherichia coli]
Cluster_986	5	1.0625	17	16	0.20100502512562815	40	5.2859375	0	0	199	27256	Cluster	Single	WP_000516283.1 MULTISPECIES: LuxR family transcriptional regulator [Enterobacteriaceae]
Cluster_25416	5	1.1875	19	16	0.6834170854271356	136	1.737591911764706	0	0	199	27256	Cluster	Single	WP_097374997.1 C4-dicarboxylate transporter [Escherichia coli]
Cluster_15139	5	1.1875	19	16	0.4321608040201005	86	2.7478197674418605	0	0	199	27256	Cluster	Single	WP_001026888.1 glycoside hydrolase family 127 protein [Escherichia coli]
Cluster_3214	5	1.0625	17	16	0.2562814070351759	51	4.145833333333333	0	0	199	27256	Cluster	Single	WP_047087732.1 hypothetical protein [Escherichia coli]
Cluster_28437	5	0.875	14	16	0.4271356783919598	85	2.0485294117647057	1.368017553194875e-5	3.61152181537282e-4	199	27256	Cluster	Single	WP_052921977.1 acetolactate synthase [Escherichia coli]
Cluster_7500	5	0.9375	15	16	0.20100502512562815	40	4.6640625	4.03880821541449e-13	1.2317533968521786e-11	199	27256	Cluster	Single	WP_069067581.1 hypothetical protein [Escherichia coli]
Cluster_8953	5	1.1875	19	16	0.457286432160804	91	2.5968406593406597	0	0	199	27256	Cluster	Single	WP_096937348.1 ArsR family transcriptional regulator [Escherichia coli]
Cluster_2823	5	1.0625	17	16	0.19597989949748743	39	5.4214743589743595	0	0	199	27256	Cluster	Single	WP_010904892.1 FliI/YscN family ATPase [Escherichia coli]
Cluster_30889	5	1.0625	17	16	0.4472361809045226	89	2.375702247191011	0	0	199	27256	Cluster	Twin_1249	WP_073268727.1 anaerobilin reductase [Escherichia coli]
Cluster_14111	5	1	16	16	0.23618090452261306	47	4.23404255319149	0	0	199	27256	Cluster	Single	WP_085445902.1 hypothetical protein [Escherichia coli]
Cluster_30264	5	1.0625	17	16	0.32663316582914576	65	3.252884615384615	0	0	199	27256	Cluster	Single	WP_001172300.1 aldo/keto reductase [Escherichia coli]
Cluster_9971	5	1.0625	17	16	0.7638190954773869	152	1.3910361842105263	0	0	199	27256	Cluster	Single	WP_001241284.1 type II toxin-antitoxin system HicB family antitoxin [Escherichia coli]
Cluster_7729	5	1.0625	17	16	0.34673366834170855	69	3.0643115942028984	0	0	199	27256	Cluster	Twin_490	WP_000896734.1 D-gluconate kinase [Escherichia coli]
Cluster_712	5	0.875	14	16	0.09045226130653267	18	9.67361111111111	9.500617165771633e-19	2.9012459649005914e-17	199	27256	Cluster	Twin_868	WP_001374985.1 MULTISPECIES: N-acetyltransferase [Enterobacteriaceae]
Cluster_26260	5	1.0625	17	16	0.5628140703517588	112	1.8878348214285714	0	0	199	27256	Cluster	Single	WP_001352078.1 hypothetical protein [Escherichia coli]
Cluster_22879	5	1	16	16	0.22613065326633167	45	4.4222222222222225	0	0	199	27256	Cluster	Single	WP_052239168.1 MFS transporter [Escherichia coli]
Cluster_22928	5	0.8125	13	16	0.24120603015075376	48	3.3684895833333335	3.617531881107085e-8	1.062495675029675e-6	199	27256	Cluster	Single	WP_038340630.1 hypothetical protein [Escherichia coli]
Cluster_455	5	1.125	18	16	0.6532663316582915	130	1.7221153846153845	0	0	199	27256	Cluster	Single	WP_071524617.1 MULTISPECIES: chorismate lyase [Enterobacteriaceae]
Cluster_15157	5	1.1875	19	16	0.7688442211055276	153	1.5445261437908497	0	0	199	27256	Cluster	Single	WP_001281364.1 MULTISPECIES: 3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate dehydrogenase [Enterobacteriaceae]
Cluster_26511	5	1.0625	17	16	0.5527638190954773	110	1.922159090909091	0	0	199	27256	Cluster	Single	WP_077627620.1 hypothetical protein [Escherichia coli]
Cluster_738	5	0.875	14	16	0.4371859296482412	87	2.0014367816091956	1.9705364015761383e-5	5.171267203631566e-4	199	27256	Cluster	Single	WP_001365705.1 MULTISPECIES: positive regulator of RepFIC repA1 expression [Proteobacteria]
Cluster_19069	5	1.125	18	16	0.7487437185929648	149	1.5025167785234899	0	0	199	27256	Cluster	Single	WP_057696209.1 peptide ABC transporter ATP-binding protein [Escherichia coli]
Cluster_30742	5	0.8125	13	16	0.19597989949748743	39	4.145833333333334	1.2590580730733094e-9	3.794057939175809e-8	199	27256	Cluster	Single	WP_032352877.1 fimbrial biogenesis outer membrane usher protein [Escherichia coli]
Cluster_2166	5	1	16	16	0.06532663316582915	13	15.307692307692307	0	0	199	27256	Cluster	Twin_1303	WP_000594819.1 MULTISPECIES: fimbrial protein StaD [Enterobacteriaceae]
Cluster_10505	5	0.9375	15	16	0.06030150753768844	12	15.546875	0	0	199	27256	Cluster	Single	WP_000017814.1 hypothetical protein [Escherichia coli]
Cluster_4327	5	1.0625	17	16	0.07537688442211055	15	14.095833333333335	0	0	199	27256	Cluster	Single	WP_022645166.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_19317	5	1.1875	19	16	0.7035175879396985	140	1.6879464285714285	0	0	199	27256	Cluster	Single	WP_050571742.1 autoinducer-2 kinase [Escherichia coli]
Cluster_15034	5	1.1875	19	16	0.7688442211055276	153	1.5445261437908497	0	0	199	27256	Cluster	Single	WP_000918526.1 MULTISPECIES: amino acid permease [Enterobacteriaceae]
Cluster_758	5	0.9375	15	16	0.08542713567839195	17	10.974264705882353	1.0924016518077047e-22	3.344580509032448e-21	199	27256	Cluster	Twin_468	WP_000848790.1 MULTISPECIES: DUF1471 domain-containing protein [Escherichia]
Cluster_19851	5	1.1875	19	16	0.4020100502512563	80	2.9539062499999997	0	0	199	27256	Cluster	Single	WP_001538640.1 ABC transporter ATP-binding protein [Escherichia coli]
Cluster_19216	5	0.875	14	16	0.542713567839196	108	1.6122685185185184	5.447732249550727e-4	0.012847261817419535	199	27256	Cluster	Single	WP_057696083.1 endoribonuclease SymE [Escherichia coli]
Cluster_22967	5	1.0625	17	16	0.35175879396984927	70	3.020535714285714	0	0	199	27256	Cluster	Single	WP_038340789.1 LacI family DNA-binding transcriptional regulator [Escherichia coli]
Cluster_24186	5	1.1875	19	16	0.7788944723618091	155	1.5245967741935482	0	0	199	27256	Cluster	Single	WP_065768943.1 hypothetical protein [Escherichia coli]
Cluster_10015	5	1.125	18	16	0.24120603015075376	48	4.6640625	0	0	199	27256	Cluster	Single	WP_000491437.1 hypothetical protein [Escherichia coli]
Cluster_21523	5	1.125	18	16	0.6432160804020101	128	1.7490234375	0	0	199	27256	Cluster	Single	WP_032255863.1 cyclic diguanylate phosphodiesterase [Escherichia coli]
Cluster_25210	5	1.0625	17	16	0.33668341708542715	67	3.155783582089552	0	0	199	27256	Cluster	Single	WP_001523839.1 3-oxoacyl-ACP reductase [Escherichia coli]
Cluster_18242	5	1.1875	19	16	0.3969849246231156	79	2.9912974683544302	0	0	199	27256	Cluster	Single	WP_042074698.1 ModD protein [Escherichia coli]
Cluster_21297	5	1.0625	17	16	0.7989949748743719	159	1.3297955974842768	0	0	199	27256	Cluster	Single	WP_032255291.1 MFS transporter [Escherichia coli]
Cluster_1093	5	0.9375	15	16	0.6381909547738693	127	1.468996062992126	5.248356572168122e-4	0.01239360905974415	199	27256	Cluster	Single	WP_077757493.1 incFII family plasmid replication initiator RepA [Escherichia coli]
Cluster_30641	5	1.0625	17	16	0.16080402010050251	32	6.607421875	0	0	199	27256	Cluster	Single	WP_071791172.1 hypothetical protein [Escherichia coli]
Cluster_21610	5	1.1875	19	16	0.592964824120603	118	2.0026483050847457	0	0	199	27256	Cluster	Single	WP_042004017.1 hypothetical protein [Escherichia coli]
Cluster_28914	5	1.1875	19	16	0.39195979899497485	78	3.029647435897436	0	0	199	27256	Cluster	Single	WP_000060131.1 iron ABC transporter substrate-binding protein [Escherichia coli]
Cluster_4097	5	1.1875	19	16	0.7688442211055276	153	1.5445261437908497	0	0	199	27256	Cluster	Single	WP_022645641.1 MULTISPECIES: amidohydrolase [Enterobacteriaceae]
Cluster_12840	5	1.1875	19	16	0.6331658291457286	126	1.8754960317460319	0	0	199	27256	Cluster	Single	WP_096221939.1 2,3-diketo-L-gulonate TRAP transporter small permease YiaM, partial [Escherichia coli]
Cluster_19476	5	1.125	18	16	0.6733668341708543	134	1.6707089552238805	0	0	199	27256	Cluster	Single	WP_000723467.1 porin OmpL [Escherichia coli]
Cluster_668	5	0.9375	15	16	0.21105527638190955	42	4.441964285714286	1.069973499529803e-12	3.2589829796666836e-11	199	27256	Cluster	Twin_834	WP_000539521.1 MULTISPECIES: type II toxin-antitoxin system RelE/ParE family toxin [Enterobacteriaceae]
Cluster_2318	5	1.1875	19	16	0.7839195979899497	156	1.514823717948718	0	0	199	27256	Cluster	Single	WP_000531454.1 NADP-dependent oxidoreductase, partial [Escherichia coli]
Cluster_14996	5	1.0625	17	16	0.6180904522613065	123	1.7190040650406504	0	0	199	27256	Cluster	Single	WP_000813798.1 hypothetical protein [Escherichia coli]
Cluster_12034	5	0.875	14	16	0.4472361809045226	89	1.9564606741573034	2.8109685345598704e-5	7.344107321675864e-4	199	27256	Cluster	Single	WP_072141275.1 IS66 family insertion sequence hypothetical protein, partial [Escherichia coli]
Cluster_814	5	1	16	16	0.06532663316582915	13	15.307692307692307	0	0	199	27256	Cluster	Twin_1303	WP_001178095.1 MULTISPECIES: fimbrial protein [Enterobacteriaceae]
Cluster_15405	5	0.875	14	16	0.5628140703517588	112	1.5546875	9.386956226463004e-4	0.02183848442260182	199	27256	Cluster	Single	WP_000767720.1 MULTISPECIES: UbiX family flavin prenyltransferase [Escherichia]
Cluster_21314	5	0.8125	13	16	0.49748743718592964	99	1.6332070707070707	0.0013543731135022123	0.031170735485523928	199	27256	Cluster	Single	WP_000879835.1 MULTISPECIES: AraC family transcriptional regulator [Enterobacteriaceae]
Cluster_7137	5	1.1875	19	16	0.47738693467336685	95	2.4875	0	0	199	27256	Cluster	Single	WP_061360202.1 hydrogenase 4 subunit D [Escherichia coli]
Cluster_18912	5	1.0625	17	16	0.7688442211055276	153	1.3819444444444444	0	0	199	27256	Cluster	Single	WP_086563805.1 hypothetical protein [Escherichia coli]
Cluster_28198	5	0.8125	13	16	0.36683417085427134	73	2.2148972602739727	1.9921220660280095e-5	5.225975199787398e-4	199	27256	Cluster	Single	WP_000822661.1 MULTISPECIES: fimbrial protein SteE [Enterobacteriaceae]
Cluster_16403	5	1.0625	17	16	0.6733668341708543	134	1.577891791044776	0	0	199	27256	Cluster	Single	WP_040078942.1 sugar transporter [Escherichia coli]
Cluster_999	5	1.1875	19	16	0.3869346733668342	77	3.0689935064935066	0	0	199	27256	Cluster	Single	WP_001337177.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_4486	5	1.1875	19	16	0.7738693467336684	154	1.5344967532467533	0	0	199	27256	Cluster	Single	WP_000142799.1 MULTISPECIES: periplasmic pilin chaperone [Proteobacteria]
Cluster_16356	5	1.125	18	16	0.7336683417085427	146	1.5333904109589043	0	0	199	27256	Cluster	Single	WP_001389254.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_30899	5	1	16	16	0.07035175879396985	14	14.214285714285715	0	0	199	27256	Cluster	Twin_55	WP_001551122.1 MULTISPECIES: aldo/keto reductase [Enterobacteriaceae]
Cluster_20018	5	1.1875	19	16	0.45226130653266333	90	2.6256944444444446	0	0	199	27256	Cluster	Single	WP_094122426.1 permease [Escherichia coli]
Cluster_30817	5	1	16	16	0.07035175879396985	14	14.214285714285715	0	0	199	27256	Cluster	Single	WP_033869929.1 IS200/IS605-like element ISEc46 family transposase [Escherichia coli]
Cluster_15124	5	1.0625	17	16	0.6934673366834171	138	1.5321557971014492	0	0	199	27256	Cluster	Single	WP_000290599.1 hypothetical protein [Escherichia coli]
